id;cian_id;repair_type;total_area;living_area;kitchen_area;ceiling_height;balconies;loggias;rooms_count;separated_wc;combined_wc;windows_view;created_at;updated_at
23201;307809517;;44.30;15.70;20.70;2.80;;;1;;;;2024-11-01 22:21:11.501688;2024-11-01 22:21:11.501688
23202;308802367;euro;38.00;16.00;12.00;2.80;0;1;1;0;1;yard;2024-11-01 22:21:14.318864;2024-11-01 22:21:14.318864
23203;306939945;;34.30;10.20;17.20;2.62;;;1;;1;;2024-11-01 22:21:17.054208;2024-11-01 22:21:17.054208
23204;306940044;;32.50;9.50;16.20;2.62;;;1;;1;;2024-11-01 22:21:22.627530;2024-11-01 22:21:22.627530
23205;309364951;;39.77;16.10;12.80;3.10;;;1;;1;yard;2024-11-01 22:21:24.943752;2024-11-01 22:21:24.943752
23206;305299415;cosmetic;40.00;18.00;9.00;2.70;0;1;1;0;1;yard;2024-11-01 22:21:27.041274;2024-11-01 22:21:27.041274
23207;306743116;;38.50;15.20;10.60;2.95;1;1;1;;1;yard;2024-11-01 22:21:28.129764;2024-11-01 22:21:28.129764
23208;306743263;;35.60;13.50;10.30;2.95;1;1;1;;1;yard;2024-11-01 22:21:34.250739;2024-11-01 22:21:34.250739
23209;291383531;cosmetic;38.00;19.00;8.50;2.64;1;;1;1;;yard;2024-11-01 22:22:15.282710;2024-11-01 22:22:15.282710
23210;293829066;;35.90;17.50;7.00;;0;0;1;0;1;street;2024-11-01 22:22:29.610284;2024-11-01 22:22:29.610284
23211;295896731;;30.00;;;;0;0;1;0;0;street;2024-11-01 22:22:45.665800;2024-11-01 22:22:45.665800
23212;297028807;;42.00;11.40;15.60;2.70;;;1;;1;;2024-11-01 22:22:53.810847;2024-11-01 22:22:53.810847
23213;297903671;cosmetic;31.10;15.70;7.80;;;1;1;;1;yard;2024-11-01 22:23:07.283255;2024-11-01 22:23:07.283255
23214;297997664;design;37.10;18.00;10.00;;1;1;1;;1;;2024-11-01 22:23:12.285421;2024-11-01 22:23:12.285421
23215;298234161;no;32.80;17.90;6.50;;;1;1;1;;yard;2024-11-01 22:23:17.957774;2024-11-01 22:23:17.957774
23216;298364999;cosmetic;38.50;20.00;10.00;2.70;0;1;1;0;1;yard;2024-11-01 22:23:23.088933;2024-11-01 22:23:23.088933
23217;298876045;design;34.00;20.00;10.00;2.80;0;0;1;0;1;;2024-11-01 22:23:31.116339;2024-11-01 22:23:31.116339
23218;299089596;cosmetic;32.50;18.00;6.80;2.64;;;1;1;;street;2024-11-01 22:23:37.584249;2024-11-01 22:23:37.584249
23219;299524126;cosmetic;36.00;14.50;9.00;2.64;0;0;1;0;1;yard;2024-11-01 22:23:45.529916;2024-11-01 22:23:45.529916
23220;299549326;;38.20;24.20;5.80;2.90;0;0;1;1;0;street;2024-11-01 22:23:49.771432;2024-11-01 22:23:49.771432
23221;299580738;no;85.60;;20.00;;1;0;1;2;2;yard;2024-11-01 22:23:51.947985;2024-11-01 22:23:51.947985
23222;299587414;euro;37.70;19.00;8.00;2.70;1;0;1;0;1;yard;2024-11-01 22:23:52.439515;2024-11-01 22:23:52.439515
23223;299589111;no;75.00;45.00;12.60;3.20;;;1;;2;yard;2024-11-01 22:23:54.035592;2024-11-01 22:23:54.035592
23224;299599571;cosmetic;34.90;19.90;10.00;2.64;1;;1;;1;yard;2024-11-01 22:23:56.808750;2024-11-01 22:23:56.808750
23225;299600564;no;55.30;1.00;12.00;;1;1;1;1;1;;2024-11-01 22:23:59.464190;2024-11-01 22:23:59.464190
23226;299602126;euro;35.00;19.40;8.00;;0;0;1;0;1;yard;2024-11-01 22:24:00.580172;2024-11-01 22:24:00.580172
23227;299606525;no;37.00;15.00;11.00;2.84;1;1;1;0;1;yardAndStreet;2024-11-01 22:24:04.268683;2024-11-01 22:24:04.268683
23228;299606696;design;40.00;;10.00;4.70;0;0;1;0;1;yard;2024-11-01 22:24:05.000932;2024-11-01 22:24:05.000932
23229;299607208;;39.00;20.00;10.00;;;1;1;;;;2024-11-01 22:24:07.625183;2024-11-01 22:24:07.625183
23230;299608810;design;40.00;16.00;15.00;3.00;0;0;1;0;1;yard;2024-11-01 22:24:10.049082;2024-11-01 22:24:10.049082
23231;299610663;cosmetic;48.60;15.00;17.00;3.10;;1;1;;1;yard;2024-11-01 22:24:11.142130;2024-11-01 22:24:11.142130
23232;299613103;design;29.30;18.70;;4.00;;;1;;1;yard;2024-11-01 22:24:14.623626;2024-11-01 22:24:14.623626
23233;299613879;no;33.50;12.00;12.00;3.00;;;1;;1;;2024-11-01 22:24:15.417408;2024-11-01 22:24:15.417408
23234;299615225;euro;34.90;18.00;8.00;3.00;1;;1;;1;yard;2024-11-01 22:24:16.248200;2024-11-01 22:24:16.248200
23235;299617532;cosmetic;41.00;20.50;11.50;2.70;1;0;1;0;1;street;2024-11-01 22:24:18.019367;2024-11-01 22:24:18.019367
23236;299617561;euro;38.90;16.90;9.80;2.70;0;1;1;0;1;street;2024-11-01 22:24:20.856203;2024-11-01 22:24:20.856203
23237;299617815;;35.56;;;3.17;;;1;;;yard;2024-11-01 22:24:22.144316;2024-11-01 22:24:22.144316
23238;299617919;euro;37.50;17.10;10.10;2.78;;1;1;;1;yard;2024-11-01 22:24:25.443715;2024-11-01 22:24:25.443715
23239;299625998;design;45.00;;;2.64;0;1;1;0;1;yardAndStreet;2024-11-01 22:24:26.046575;2024-11-01 22:24:26.046575
23240;299626934;no;36.90;20.00;10.00;2.80;;;1;;1;yard;2024-11-01 22:24:27.300687;2024-11-01 22:24:27.300687
23241;299627674;cosmetic;42.80;15.00;22.00;;0;1;1;1;0;yardAndStreet;2024-11-01 22:24:29.904357;2024-11-01 22:24:29.904357
23242;299632671;design;39.90;21.00;8.90;2.64;0;0;1;1;0;yard;2024-11-01 22:24:31.964448;2024-11-01 22:24:31.964448
23243;309409684;design;31.50;21.00;7.00;;0;1;1;0;1;yard;2024-11-01 22:24:37.209634;2024-11-01 22:24:37.209634
23244;309409652;design;38.40;18.00;11.00;3.00;0;0;1;0;1;yard;2024-11-01 22:24:38.060466;2024-11-01 22:24:38.060466
23245;309409417;euro;38.60;20.90;8.60;2.70;;1;1;1;;street;2024-11-01 22:24:40.771373;2024-11-01 22:24:40.771373
23246;309409401;cosmetic;32.00;21.00;7.00;2.64;1;0;1;0;1;yard;2024-11-01 22:24:42.925731;2024-11-01 22:24:42.925731
23247;309409359;;47.93;15.60;18.70;3.00;0;0;1;0;1;street;2024-11-01 22:24:45.333542;2024-11-01 22:24:45.333542
23248;309409354;euro;34.00;19.00;10.00;;;1;1;1;0;yard;2024-11-01 22:24:47.268429;2024-11-01 22:24:47.268429
23249;309409215;euro;30.00;19.00;6.00;;1;0;1;1;0;yard;2024-11-01 22:24:47.869479;2024-11-01 22:24:47.869479
23250;309409032;cosmetic;39.00;20.90;8.60;2.65;2;0;1;1;0;yard;2024-11-01 22:24:48.571778;2024-11-01 22:24:48.571778
23251;309408973;design;38.60;18.00;11.00;2.85;0;1;1;0;1;yard;2024-11-01 22:24:51.525095;2024-11-01 22:24:51.525095
23252;309408918;euro;41.60;23.00;10.50;2.64;0;1;1;1;0;yard;2024-11-01 22:24:53.814566;2024-11-01 22:24:53.814566
23253;309408801;design;32.00;19.00;6.00;2.64;1;;1;0;1;yard;2024-11-01 22:24:56.119714;2024-11-01 22:24:56.119714
23254;309408780;cosmetic;42.00;20.90;8.60;2.80;0;1;1;1;0;yard;2024-11-01 22:24:58.364178;2024-11-01 22:24:58.364178
23255;309408717;euro;37.10;14.00;12.00;2.64;0;0;1;0;1;street;2024-11-01 22:24:59.797811;2024-11-01 22:24:59.797811
23256;309408691;design;45.00;15.00;15.00;3.00;0;0;1;0;1;yard;2024-11-01 22:25:00.620997;2024-11-01 22:25:00.620997
23257;309408685;cosmetic;29.40;19.00;6.00;2.64;1;0;1;0;1;yardAndStreet;2024-11-01 22:25:02.384394;2024-11-01 22:25:02.384394
23258;309408630;design;33.00;25.00;6.00;;1;0;1;0;1;yard;2024-11-01 22:25:04.361040;2024-11-01 22:25:04.361040
23259;309408542;euro;42.60;21.00;13.00;;0;1;1;0;1;yard;2024-11-01 22:25:09.476831;2024-11-01 22:25:09.476831
23260;309408509;cosmetic;25.00;9.00;6.10;2.50;0;0;1;0;1;yard;2024-11-01 22:25:10.376567;2024-11-01 22:25:10.376567
23261;309408468;cosmetic;37.70;18.90;7.30;;1;0;1;0;1;yard;2024-11-01 22:25:11.156791;2024-11-01 22:25:11.156791
23262;309407806;;40.40;;21.00;;0;0;1;0;2;yard;2024-11-01 22:25:15.458057;2024-11-01 22:25:15.458057
23263;309405428;no;49.50;;25.00;3.20;0;0;1;0;0;yard;2024-11-01 22:25:20.313543;2024-11-01 22:25:20.313543
23264;309387822;;34.00;;;;;;1;;;;2024-11-01 22:25:33.512900;2024-11-01 22:25:33.512900
23265;309387754;;35.90;;;2.75;;;1;;;;2024-11-01 22:25:36.968481;2024-11-01 22:25:36.968481
23266;309364948;;40.00;16.10;12.80;3.10;;;1;;1;yard;2024-11-01 22:25:51.180073;2024-11-01 22:25:51.180073
23267;309364947;;38.80;16.10;12.70;3.10;;;1;;1;yard;2024-11-01 22:25:53.832454;2024-11-01 22:25:53.832454
23268;309339318;;42.20;13.50;15.90;3.00;0;0;1;0;1;street;2024-11-01 22:26:07.511297;2024-11-01 22:26:07.511297
23269;309334618;;39.90;13.80;16.50;;1;;1;;1;street;2024-11-01 22:26:16.427262;2024-11-01 22:26:16.427262
23270;309331844;euro;40.30;16.50;9.30;2.70;0;1;1;0;1;yard;2024-11-01 22:26:21.657525;2024-11-01 22:26:21.657525
23271;309295396;;48.00;15.00;6.30;3.00;1;0;1;0;1;yard;2024-11-01 22:26:37.387513;2024-11-01 22:26:37.387513
23272;309271091;cosmetic;38.50;11.40;5.60;2.73;0;0;1;0;1;street;2024-11-01 22:26:48.207433;2024-11-01 22:26:48.207433
23273;309253708;cosmetic;35.00;19.90;9.50;2.64;0;0;1;0;1;yard;2024-11-01 22:26:55.338320;2024-11-01 22:26:55.338320
23274;309248028;cosmetic;44.00;32.00;7.00;;0;1;1;0;1;street;2024-11-01 22:27:00.283049;2024-11-01 22:27:00.283049
23275;309209415;no;32.50;17.00;8.00;2.64;0;1;1;1;0;yardAndStreet;2024-11-01 22:27:12.886787;2024-11-01 22:27:12.886787
23276;309340831;;42.40;24.80;;3.00;;;2;;;;2024-11-01 22:27:55.646990;2024-11-01 22:27:55.646990
23277;308532820;design;55.00;31.00;9.00;;0;1;2;1;0;yard;2024-11-01 22:27:59.483878;2024-11-01 22:27:59.483878
23278;306067906;;40.53;;;2.90;;;2;;;yardAndStreet;2024-11-01 22:28:07.919526;2024-11-01 22:28:07.919526
23279;309406471;;34.50;21.40;;2.85;;;2;;;;2024-11-01 22:28:09.770814;2024-11-01 22:28:09.770814
23280;308902248;;66.80;30.00;15.30;3.10;;;2;;3;yard;2024-11-01 22:28:11.776953;2024-11-01 22:28:11.776953
23281;301158827;;41.30;33.60;2.70;3.00;;;2;;;yard;2024-11-01 22:28:14.886530;2024-11-01 22:28:14.886530
23282;307281482;;41.50;17.50;14.70;2.75;1;;2;1;1;street;2024-11-01 22:28:17.766940;2024-11-01 22:28:17.766940
23283;309398191;;53.76;26.30;11.00;2.80;;;2;;;;2024-11-01 22:28:18.471107;2024-11-01 22:28:18.471107
23284;303024911;;59.60;23.90;20.20;3.15;;;2;2;;yard;2024-11-01 22:28:22.781165;2024-11-01 22:28:22.781165
23285;306954791;;43.10;29.00;5.30;3.10;;;2;;;;2024-11-01 22:28:24.879229;2024-11-01 22:28:24.879229
23286;306741350;;42.60;13.10;16.50;3.10;1;1;2;;1;street;2024-11-01 22:28:28.569950;2024-11-01 22:28:28.569950
23287;286347121;;45.70;36.50;4.20;3.10;;;2;;;yard;2024-11-01 22:28:29.215459;2024-11-01 22:28:29.215459
23288;302565364;;53.70;35.90;7.30;3.10;;;2;;;;2024-11-01 22:28:33.777701;2024-11-01 22:28:33.777701
23289;306746053;;37.00;17.40;14.60;2.80;1;1;2;;1;yard;2024-11-01 22:28:35.050119;2024-11-01 22:28:35.050119
23290;309055715;;46.20;14.20;15.30;3.30;;;2;;;;2024-11-01 22:28:35.917378;2024-11-01 22:28:35.917378
23291;306031557;;47.02;29.20;2.60;2.95;;;2;;;;2024-11-01 22:28:38.243244;2024-11-01 22:28:38.243244
23292;309408841;cosmetic;72.50;;12.00;2.70;0;1;2;0;1;street;2024-11-01 22:28:42.265918;2024-11-01 22:28:42.265918
23293;306733110;;59.60;;;3.15;;;2;;;;2024-11-01 22:28:44.624455;2024-11-01 22:28:44.624455
23294;309082976;design;49.50;34.00;7.00;2.64;1;0;2;0;1;yard;2024-11-01 22:28:48.378135;2024-11-01 22:28:48.378135
23295;308011956;;172.10;54.90;35.40;3.35;4;;2;1;2;;2024-11-01 22:28:54.808167;2024-11-01 22:28:54.808167
23296;307386726;euro;66.00;33.00;12.00;3.00;;1;2;1;1;street;2024-11-01 22:28:58.227924;2024-11-01 22:28:58.227924
23297;306740134;;38.40;11.20;15.40;2.97;1;1;2;;1;yard;2024-11-01 22:28:59.478406;2024-11-01 22:28:59.478406
23298;306568581;;65.31;49.00;;3.00;;;2;;;;2024-11-01 22:29:01.940993;2024-11-01 22:29:01.940993
23299;304688086;;57.50;21.60;21.00;2.70;;;2;;;;2024-11-01 22:29:04.822224;2024-11-01 22:29:04.822224
23300;307696261;no;45.60;25.00;11.00;3.10;0;0;2;0;1;yard;2024-11-01 22:29:05.472368;2024-11-01 22:29:05.472368
23301;306610429;;48.00;27.00;;2.85;;;2;;;;2024-11-01 22:29:09.440392;2024-11-01 22:29:09.440392
23302;297741931;;61.66;24.20;;3.10;;;2;;;;2024-11-01 22:29:10.280721;2024-11-01 22:29:10.280721
23303;309287795;;64.50;26.40;20.00;3.38;;;2;1;;;2024-11-01 22:29:12.526961;2024-11-01 22:29:12.526961
23304;304735381;;54.29;;;3.00;;;2;;;;2024-11-01 22:29:16.634156;2024-11-01 22:29:16.634156
23305;308969271;;63.70;26.90;15.50;3.50;;;2;;2;;2024-11-01 22:29:17.569580;2024-11-01 22:29:17.569580
23306;300288412;;70.34;29.50;;3.00;;;2;;;;2024-11-01 22:29:19.284093;2024-11-01 22:29:19.284093
23307;300288015;;66.78;24.30;;3.00;;;2;;;;2024-11-01 22:29:20.131796;2024-11-01 22:29:20.131796
23308;301040854;cosmetic;46.00;28.20;6.00;2.70;;;2;1;;;2024-11-01 22:29:22.959236;2024-11-01 22:29:22.959236
23309;300020827;design;65.00;;16.50;2.90;;;2;1;;;2024-11-01 22:29:27.413314;2024-11-01 22:29:27.413314
23310;306984953;cosmetic;55.40;31.00;7.00;2.80;;;2;1;;yard;2024-11-01 22:29:28.694529;2024-11-01 22:29:28.694529
23311;308800182;design;57.10;35.00;12.00;;0;0;2;0;1;yardAndStreet;2024-11-01 22:29:34.415424;2024-11-01 22:29:34.415424
23312;305394775;cosmetic;64.10;37.00;8.30;3.20;;;2;1;;;2024-11-01 22:29:35.168015;2024-11-01 22:29:35.168015
23313;307705670;cosmetic;43.00;28.00;6.00;;0;0;2;0;1;yardAndStreet;2024-11-01 22:29:37.993900;2024-11-01 22:29:37.993900
23314;305753548;no;44.30;29.00;6.00;2.64;0;0;2;1;0;yard;2024-11-01 22:29:40.119892;2024-11-01 22:29:40.119892
23315;308449996;cosmetic;44.00;27.00;8.00;;;;2;;;;2024-11-01 22:29:44.485752;2024-11-01 22:29:44.485752
23316;308963926;cosmetic;44.80;29.00;5.80;;1;;2;1;;yard;2024-11-01 22:29:46.908609;2024-11-01 22:29:46.908609
23317;305366710;cosmetic;45.00;;6.00;2.64;;;2;;;;2024-11-01 22:29:47.897012;2024-11-01 22:29:47.897012
23318;307264405;euro;47.60;;8.70;2.70;;;2;;;;2024-11-01 22:29:51.475012;2024-11-01 22:29:51.475012
23319;308057593;;59.00;;6.00;2.85;;;2;1;;yard;2024-11-01 22:29:56.619663;2024-11-01 22:29:56.619663
23320;307333212;cosmetic;47.30;24.50;8.10;2.70;;;2;1;;;2024-11-01 22:29:57.732024;2024-11-01 22:29:57.732024
23321;307581436;no;57.90;37.70;;;;1;2;1;;;2024-11-01 22:30:03.101038;2024-11-01 22:30:03.101038
23322;307887015;no;47.00;22.00;12.00;3.10;;;2;;1;yard;2024-11-01 22:30:03.773348;2024-11-01 22:30:03.773348
23323;308814820;euro;63.90;30.00;9.20;2.60;;;2;;;;2024-11-01 22:30:08.289585;2024-11-01 22:30:08.289585
23324;308525173;cosmetic;55.90;31.00;9.50;2.80;1;0;2;1;0;yardAndStreet;2024-11-01 22:30:13.900191;2024-11-01 22:30:13.900191
23325;303615527;design;48.00;31.00;10.00;3.20;;1;2;1;1;yard;2024-11-01 22:30:20.092642;2024-11-01 22:30:20.092642
23326;304572929;cosmetic;50.00;29.00;16.00;;0;0;2;0;1;street;2024-11-01 22:30:24.338934;2024-11-01 22:30:24.338934
23327;307477132;design;55.00;;;;0;0;2;0;0;yardAndStreet;2024-11-01 22:30:27.136961;2024-11-01 22:30:27.136961
23328;305373653;no;73.00;;;3.20;0;0;2;0;2;yardAndStreet;2024-11-01 22:30:32.219233;2024-11-01 22:30:32.219233
23329;305909779;design;178.10;;;3.65;0;0;2;1;1;yardAndStreet;2024-11-01 22:30:35.010491;2024-11-01 22:30:35.010491
23330;306745502;;37.40;10.40;16.70;2.95;1;1;2;;1;yard;2024-11-01 22:30:38.147243;2024-11-01 22:30:38.147243
23331;306745497;;38.50;12.10;15.60;2.95;1;1;2;;1;yard;2024-11-01 22:30:41.418166;2024-11-01 22:30:41.418166
23332;309206852;;37.85;22.60;6.20;2.82;;;2;;;;2024-11-01 22:30:42.954695;2024-11-01 22:30:42.954695
23333;309206840;;40.20;24.00;6.00;2.82;;;2;;;;2024-11-01 22:30:46.306988;2024-11-01 22:30:46.306988
23334;309188336;;54.60;26.80;13.40;3.00;;;2;1;;;2024-11-01 22:30:47.207210;2024-11-01 22:30:47.207210
23335;306745536;;40.60;12.90;17.50;2.95;1;1;2;;1;yard;2024-11-01 22:30:47.789311;2024-11-01 22:30:47.789311
23336;306745530;;42.80;11.90;15.00;2.95;1;1;2;;1;yard;2024-11-01 22:30:48.805794;2024-11-01 22:30:48.805794
23337;306745841;;41.00;13.30;18.10;2.80;1;1;2;;1;yard;2024-11-01 22:30:53.493876;2024-11-01 22:30:53.493876
23338;306862994;;43.40;19.60;18.60;2.80;1;1;2;;1;yard;2024-11-01 22:30:58.228258;2024-11-01 22:30:58.228258
23339;306745556;;47.10;;;2.95;1;;2;;;yard;2024-11-01 22:30:58.887689;2024-11-01 22:30:58.887689
23340;306745011;;45.70;22.30;9.80;2.95;1;1;2;;1;yard;2024-11-01 22:31:08.663972;2024-11-01 22:31:08.663972
23341;306745236;;38.40;;;2.95;1;;2;;1;yard;2024-11-01 22:31:16.131113;2024-11-01 22:31:16.131113
23342;307016253;;40.83;25.00;5.70;2.82;;;2;;;;2024-11-01 22:31:21.971961;2024-11-01 22:31:21.971961
23343;306745558;;53.80;25.90;11.70;2.95;1;1;2;;2;yard;2024-11-01 22:31:22.639493;2024-11-01 22:31:22.639493
23344;277242441;;64.40;;;;;;2;;;;2024-11-01 22:31:26.694081;2024-11-01 22:31:26.694081
23345;306748484;;39.20;18.90;15.30;2.95;1;1;2;;1;yard;2024-11-01 22:31:32.606847;2024-11-01 22:31:32.606847
23346;306748379;;40.70;21.00;14.70;2.95;1;1;2;;1;yard;2024-11-01 22:31:37.406802;2024-11-01 22:31:37.406802
23347;306747401;;41.90;13.40;18.70;2.80;1;1;2;;1;yard;2024-11-01 22:31:44.325200;2024-11-01 22:31:44.325200
23348;307282118;;37.20;9.90;16.80;2.99;1;1;2;;1;yard;2024-11-01 22:31:48.134925;2024-11-01 22:31:48.134925
23349;306745843;;40.30;13.00;17.70;2.80;1;1;2;;1;yard;2024-11-01 22:31:54.883690;2024-11-01 22:31:54.883690
23350;306745235;;36.80;11.50;15.10;2.95;1;1;2;;1;yard;2024-11-01 22:31:58.742674;2024-11-01 22:31:58.742674
23351;277241945;;66.20;;;;;;2;;;;2024-11-01 22:31:59.803280;2024-11-01 22:31:59.803280
23352;306745564;;55.80;27.80;12.60;2.95;1;1;2;1;1;yard;2024-11-01 22:32:05.103642;2024-11-01 22:32:05.103642
23353;306747989;;43.20;16.80;16.80;2.95;1;1;2;;1;street;2024-11-01 22:32:05.857709;2024-11-01 22:32:05.857709
23354;306747866;;37.50;13.20;12.70;2.99;1;1;2;;1;yard;2024-11-01 22:32:09.502684;2024-11-01 22:32:09.502684
23355;306746845;;36.20;17.50;13.70;3.10;1;1;2;;1;yard;2024-11-01 22:32:10.226055;2024-11-01 22:32:10.226055
23356;306746085;;42.60;15.00;17.00;2.80;1;1;2;;1;yard;2024-11-01 22:32:14.409877;2024-11-01 22:32:14.409877
23357;306746998;;41.30;11.90;17.40;2.95;1;1;2;;1;yard;2024-11-01 22:32:15.766321;2024-11-01 22:32:15.766321
23358;306745257;;40.50;12.50;17.90;2.95;1;1;2;;1;yard;2024-11-01 22:32:16.682883;2024-11-01 22:32:16.682883
23359;309185623;;57.40;28.80;13.90;2.80;;;2;1;;;2024-11-01 22:32:20.062319;2024-11-01 22:32:20.062319
23360;308904389;cosmetic;66.20;39.20;11.40;2.78;0;0;2;1;0;yardAndStreet;2024-11-01 22:32:25.066895;2024-11-01 22:32:25.066895
23361;306746695;;39.80;12.40;17.10;3.10;1;1;2;;1;yard;2024-11-01 22:32:26.406247;2024-11-01 22:32:26.406247
23362;306744752;;38.70;12.10;15.70;2.95;1;1;2;;1;yard;2024-11-01 22:32:27.355580;2024-11-01 22:32:27.355580
23363;306744747;;37.60;10.40;16.70;2.95;1;1;2;;1;yard;2024-11-01 22:32:30.643094;2024-11-01 22:32:30.643094
23364;306745259;;42.70;;;2.95;1;;2;;1;yard;2024-11-01 22:32:32.276417;2024-11-01 22:32:32.276417
23365;309356462;;52.45;28.80;10.80;3.00;;;2;;1;;2024-11-01 22:32:35.720382;2024-11-01 22:32:35.720382
23366;303067735;;40.20;23.10;5.30;2.85;;1;2;;;street;2024-11-01 22:32:37.071616;2024-11-01 22:32:37.071616
23367;306747786;;39.00;12.60;16.30;2.99;1;1;2;;1;street;2024-11-01 22:32:38.280165;2024-11-01 22:32:38.280165
23368;306746504;;39.10;12.20;16.50;3.10;1;1;2;;1;yard;2024-11-01 22:32:42.134278;2024-11-01 22:32:42.134278
23369;277241894;;63.93;;;;;;2;;;;2024-11-01 22:32:46.332336;2024-11-01 22:32:46.332336
23370;309064825;;49.60;24.30;10.80;2.80;1;1;2;;1;yard;2024-11-01 22:32:47.724055;2024-11-01 22:32:47.724055
23371;306747976;;37.70;16.00;16.70;2.95;1;1;2;;1;street;2024-11-01 22:32:49.965619;2024-11-01 22:32:49.965619
23372;306748497;;47.00;11.80;21.50;2.95;1;1;2;;1;yard;2024-11-01 22:32:52.697290;2024-11-01 22:32:52.697290
23373;306747435;;54.00;22.50;11.70;2.80;1;1;2;;2;yard;2024-11-01 22:32:55.634675;2024-11-01 22:32:55.634675
23374;306745879;;52.00;25.50;11.10;2.80;1;;2;1;1;yardAndStreet;2024-11-01 22:32:58.479576;2024-11-01 22:32:58.479576
23375;303784553;;40.60;25.90;5.60;2.70;;;2;;1;;2024-11-01 22:33:00.670673;2024-11-01 22:33:00.670673
23376;277242176;;75.30;;;;;;2;;;;2024-11-01 22:33:03.083609;2024-11-01 22:33:03.083609
23377;306748400;;48.70;22.90;10.60;2.95;1;1;2;;1;yardAndStreet;2024-11-01 22:33:07.235901;2024-11-01 22:33:07.235901
23378;306745881;;54.00;22.50;11.70;2.80;1;1;2;;2;yardAndStreet;2024-11-01 22:33:08.515893;2024-11-01 22:33:08.515893
23379;306744399;;36.80;21.60;5.00;2.80;1;1;2;;1;yard;2024-11-01 22:33:09.261022;2024-11-01 22:33:09.261022
23380;298481182;;37.21;;;3.00;;;2;;;;2024-11-01 22:33:13.880680;2024-11-01 22:33:13.880680
23381;306748403;;52.20;26.80;9.20;2.95;1;1;2;;1;yard;2024-11-01 22:33:19.267774;2024-11-01 22:33:19.267774
23382;306747446;;51.60;25.50;10.90;2.80;1;;2;1;1;yard;2024-11-01 22:33:20.209833;2024-11-01 22:33:20.209833
23383;306746106;;53.10;28.30;9.30;2.80;1;1;2;;1;yard;2024-11-01 22:33:23.857276;2024-11-01 22:33:23.857276
23384;306744410;;42.90;26.10;6.00;2.80;1;1;2;;1;street;2024-11-01 22:33:24.635276;2024-11-01 22:33:24.635276
23385;306737045;;38.60;17.20;16.40;3.10;1;1;2;;1;street;2024-11-01 22:33:34.584283;2024-11-01 22:33:34.584283
23386;306743373;;35.90;12.90;13.20;2.95;1;1;2;;1;street;2024-11-01 22:33:35.370396;2024-11-01 22:33:35.370396
23387;308314041;;36.10;17.60;13.50;2.95;1;1;2;;1;yard;2024-11-01 22:33:41.835242;2024-11-01 22:33:41.835242
23388;298481200;;38.17;;;3.00;;;2;;;;2024-11-01 22:33:45.172665;2024-11-01 22:33:45.172665
23389;309084516;cosmetic;36.00;26.00;5.00;2.52;0;0;2;1;0;yard;2024-11-01 22:33:47.015190;2024-11-01 22:33:47.015190
23390;306748510;;52.50;11.90;18.40;2.95;;;2;;1;yard;2024-11-01 22:33:52.505123;2024-11-01 22:33:52.505123
23391;306744948;;53.50;25.20;11.90;2.95;1;1;2;;1;yard;2024-11-01 22:33:57.024737;2024-11-01 22:33:57.024737
23392;306745280;;53.90;25.80;11.80;2.95;1;1;2;;2;yard;2024-11-01 22:33:57.703095;2024-11-01 22:33:57.703095
23393;306745279;;54.60;27.00;12.40;2.95;1;;2;1;1;yard;2024-11-01 22:34:07.065559;2024-11-01 22:34:07.065559
23394;309399365;;47.90;;;2.68;;;2;;;;2024-11-01 22:34:07.709443;2024-11-01 22:34:07.709443
23395;306748211;;43.70;19.00;16.00;2.95;1;1;2;;1;street;2024-11-01 22:34:08.716846;2024-11-01 22:34:08.716846
23396;306745285;;55.70;27.80;12.60;2.95;1;;2;1;1;yard;2024-11-01 22:34:16.227871;2024-11-01 22:34:16.227871
23397;309194878;;51.94;25.20;11.20;2.70;;;2;;1;;2024-11-01 22:34:19.401805;2024-11-01 22:34:19.401805
23398;309399493;;51.30;;;2.68;;;2;;;;2024-11-01 22:34:20.183927;2024-11-01 22:34:20.183927
23399;309399355;;51.60;;;2.68;;;2;;;;2024-11-01 22:34:20.860175;2024-11-01 22:34:20.860175
23400;306747058;;35.90;13.00;13.30;2.95;1;1;2;;1;yard;2024-11-01 22:34:26.893379;2024-11-01 22:34:26.893379
23401;306741765;;48.50;22.80;10.60;2.95;1;1;2;;1;yardAndStreet;2024-11-01 22:34:31.178352;2024-11-01 22:34:31.178352
23402;309399393;;50.70;;;2.68;;;2;;;;2024-11-01 22:34:33.017735;2024-11-01 22:34:33.017735
23403;308703542;cosmetic;46.00;30.40;6.70;2.68;0;1;2;1;0;yard;2024-11-01 22:34:38.125592;2024-11-01 22:34:38.125592
23404;309408657;;59.64;27.60;17.30;2.70;;;2;1;;;2024-11-01 22:34:43.725572;2024-11-01 22:34:43.725572
23405;309401532;;51.00;;;2.62;;;2;;;;2024-11-01 22:34:46.421390;2024-11-01 22:34:46.421390
23406;288409398;;40.02;;;2.66;;;2;;;;2024-11-01 22:34:48.871741;2024-11-01 22:34:48.871741
23407;308314435;;40.60;15.20;14.80;2.89;1;1;2;;1;yard;2024-11-01 22:34:54.464338;2024-11-01 22:34:54.464338
23408;304453374;;51.90;22.40;18.40;2.65;;;2;;2;;2024-11-01 22:34:59.535462;2024-11-01 22:34:59.535462
23409;309401558;;48.20;;;2.62;;;2;;;;2024-11-01 22:35:01.016408;2024-11-01 22:35:01.016408
